"papp","at"
"878.5384615384615","2024-03-12 18:22:00+00"
"874.4615384615385","2024-03-12 18:23:00+00"
"880.4615384615385","2024-03-12 18:24:00+00"
"883.7692307692307","2024-03-12 18:25:00+00"
"866.4615384615385","2024-03-12 18:26:00+00"
"867.7692307692307","2024-03-12 18:27:00+00"
"862.4444444444445","2024-03-12 18:28:00+00"
"869.6923076923077","2024-03-12 18:29:00+00"
"872.7692307692307","2024-03-12 18:30:00+00"
"868.3846153846154","2024-03-12 18:31:00+00"
"867.0384615384615","2024-03-12 18:32:00+00"
"860.5384615384615","2024-03-12 18:33:00+00"
"864.6153846153846","2024-03-12 18:34:00+00"
"874.2307692307693","2024-03-12 18:35:00+00"
"840.8461538461538","2024-03-12 18:36:00+00"
"810.3076923076923","2024-03-12 18:37:00+00"
"809.8461538461538","2024-03-12 18:38:00+00"
"806.3076923076923","2024-03-12 18:39:00+00"
"795.4230769230769","2024-03-12 18:40:00+00"
"800.7692307692307","2024-03-12 18:41:00+00"
"791.3846153846154","2024-03-12 18:42:00+00"
"800.6153846153846","2024-03-12 18:43:00+00"
"799.08","2024-03-12 18:44:00+00"
"803.6153846153846","2024-03-12 18:45:00+00"
"798.24","2024-03-12 18:46:00+00"
"795.2307692307693","2024-03-12 18:47:00+00"
"793.1481481481482","2024-03-12 18:48:00+00"
"784.3461538461538","2024-03-12 18:49:00+00"
"789.7692307692307","2024-03-12 18:50:00+00"
"778.9230769230769","2024-03-12 18:51:00+00"
"782.6153846153846","2024-03-12 18:52:00+00"
"782.0769230769231","2024-03-12 18:53:00+00"
"804.1538461538462","2024-03-12 18:54:00+00"
"818","2024-03-12 18:55:00+00"
"836.5384615384615","2024-03-12 18:56:00+00"
"827.8461538461538","2024-03-12 18:57:00+00"
"798.3846153846154","2024-03-12 18:58:00+00"
"811.6923076923077","2024-03-12 18:59:00+00"
"821.3076923076923","2024-03-12 19:00:00+00"
"856.1538461538462","2024-03-12 19:01:00+00"
"851.6153846153846","2024-03-12 19:02:00+00"
"857.4615384615385","2024-03-12 19:03:00+00"
"841.3846153846154","2024-03-12 19:04:00+00"
"830.7692307692307","2024-03-12 19:05:00+00"
"830","2024-03-12 19:06:00+00"
"810.6153846153846","2024-03-12 19:07:00+00"
"805.3076923076923","2024-03-12 19:08:00+00"
"809.6153846153846","2024-03-12 19:09:00+00"
"812.7692307692307","2024-03-12 19:10:00+00"
"813.9230769230769","2024-03-12 19:11:00+00"
"821.3846153846154","2024-03-12 19:12:00+00"
"822.925925925926","2024-03-12 19:13:00+00"
"825.8846153846154","2024-03-12 19:14:00+00"
"808.6923076923077","2024-03-12 19:15:00+00"
"809.9230769230769","2024-03-12 19:16:00+00"
"810","2024-03-12 19:17:00+00"
"804.2307692307693","2024-03-12 19:18:00+00"
"806.7692307692307","2024-03-12 19:19:00+00"
"797.7692307692307","2024-03-12 19:20:00+00"
"801.8076923076923","2024-03-12 19:21:00+00"
"800.0769230769231","2024-03-12 19:22:00+00"
"806.7307692307693","2024-03-12 19:23:00+00"
"793.5384615384615","2024-03-12 19:24:00+00"
"803.5769230769231","2024-03-12 19:25:00+00"
"790.56","2024-03-12 19:26:00+00"
"788.1538461538462","2024-03-12 19:27:00+00"
"781.5384615384615","2024-03-12 19:28:00+00"
"793","2024-03-12 19:29:00+00"
"793.0769230769231","2024-03-12 19:30:00+00"
"795.76","2024-03-12 19:31:00+00"
"787.6923076923077","2024-03-12 19:32:00+00"
"771.2592592592592","2024-03-12 19:33:00+00"
"774.8076923076923","2024-03-12 19:34:00+00"
"765.3846153846154","2024-03-12 19:35:00+00"
"767.8846153846154","2024-03-12 19:36:00+00"
"765.1153846153846","2024-03-12 19:37:00+00"
"768.8461538461538","2024-03-12 19:38:00+00"
"775.4615384615385","2024-03-12 19:39:00+00"
"774.1538461538462","2024-03-12 19:40:00+00"
"769.3846153846154","2024-03-12 19:41:00+00"
"747.7692307692307","2024-03-12 19:42:00+00"
"745.0769230769231","2024-03-12 19:43:00+00"
"722.8461538461538","2024-03-12 19:44:00+00"
"729.3076923076923","2024-03-12 19:45:00+00"
"722.6153846153846","2024-03-12 19:46:00+00"
"704.6923076923077","2024-03-12 19:47:00+00"
"691.0769230769231","2024-03-12 19:48:00+00"
"676.1538461538462","2024-03-12 19:49:00+00"
"658.68","2024-03-12 19:50:00+00"
"658.9230769230769","2024-03-12 19:51:00+00"
"659","2024-03-12 19:52:00+00"
"659.9230769230769","2024-03-12 19:53:00+00"
"668.3076923076923","2024-03-12 19:54:00+00"
"653.3076923076923","2024-03-12 19:55:00+00"
"643.6923076923077","2024-03-12 19:56:00+00"
"640.2307692307693","2024-03-12 19:57:00+00"
"640","2024-03-12 19:58:00+00"
"650.1538461538462","2024-03-12 19:59:00+00"
"643.5925925925926","2024-03-12 20:00:00+00"
"659.6153846153846","2024-03-12 20:01:00+00"
"656.3846153846154","2024-03-12 20:02:00+00"
"666.1538461538462","2024-03-12 20:03:00+00"
"667.9230769230769","2024-03-12 20:04:00+00"
"687.3846153846154","2024-03-12 20:05:00+00"
"680.6923076923077","2024-03-12 20:06:00+00"
"681.9230769230769","2024-03-12 20:07:00+00"
"673.3461538461538","2024-03-12 20:08:00+00"
"692.3846153846154","2024-03-12 20:09:00+00"
"689.1923076923077","2024-03-12 20:10:00+00"
"670.7307692307693","2024-03-12 20:11:00+00"
"684.4230769230769","2024-03-12 20:12:00+00"
"723.4615384615385","2024-03-12 20:13:00+00"
"725","2024-03-12 20:14:00+00"
"721.3076923076923","2024-03-12 20:15:00+00"
"724.6923076923077","2024-03-12 20:16:00+00"
"729.6153846153846","2024-03-12 20:17:00+00"
"735.5384615384615","2024-03-12 20:18:00+00"
"745.2307692307693","2024-03-12 20:19:00+00"
"742.3076923076923","2024-03-12 20:20:00+00"
"745.6923076923077","2024-03-12 20:21:00+00"
"753.4074074074074","2024-03-12 20:22:00+00"
"746.3076923076923","2024-03-12 20:23:00+00"
"749.8461538461538","2024-03-12 20:24:00+00"
"738.9230769230769","2024-03-12 20:25:00+00"
"716.8461538461538","2024-03-12 20:26:00+00"
"727.52","2024-03-12 20:27:00+00"
"729.8461538461538","2024-03-12 20:28:00+00"
"748.4615384615385","2024-03-12 20:29:00+00"
"743.56","2024-03-12 20:30:00+00"
"741.1538461538462","2024-03-12 20:31:00+00"
"738.1153846153846","2024-03-12 20:32:00+00"
"734.16","2024-03-12 20:33:00+00"
"734","2024-03-12 20:34:00+00"
"730.1538461538462","2024-03-12 20:35:00+00"
"734.8076923076923","2024-03-12 20:36:00+00"
"737.7692307692307","2024-03-12 20:37:00+00"
"734.3076923076923","2024-03-12 20:38:00+00"
"725.6923076923077","2024-03-12 20:39:00+00"
"730.5384615384615","2024-03-12 20:40:00+00"
"717.1538461538462","2024-03-12 20:41:00+00"
"738.1538461538462","2024-03-12 20:42:00+00"
"741.8461538461538","2024-03-12 20:43:00+00"
"730","2024-03-12 20:44:00+00"
"745.6153846153846","2024-03-12 20:45:00+00"
"747","2024-03-12 20:46:00+00"
"747","2024-03-12 20:47:00+00"
"738.6923076923077","2024-03-12 20:48:00+00"
"750","2024-03-12 20:49:00+00"
"745.4615384615385","2024-03-12 20:50:00+00"
"753.3076923076923","2024-03-12 20:51:00+00"
"748.4615384615385","2024-03-12 20:52:00+00"
"742.4615384615385","2024-03-12 20:53:00+00"
"751.2307692307693","2024-03-12 20:54:00+00"
"748.3076923076923","2024-03-12 20:55:00+00"
"738.3846153846154","2024-03-12 20:56:00+00"
"736.08","2024-03-12 20:57:00+00"
"748.0370370370371","2024-03-12 20:58:00+00"
"755.7307692307693","2024-03-12 20:59:00+00"
"756.9230769230769","2024-03-12 21:00:00+00"
"759.7692307692307","2024-03-12 21:01:00+00"
"760.9230769230769","2024-03-12 21:02:00+00"
"747.5384615384615","2024-03-12 21:03:00+00"
"752.7692307692307","2024-03-12 21:04:00+00"
"750.1153846153846","2024-03-12 21:05:00+00"
"748.08","2024-03-12 21:06:00+00"
"745.1153846153846","2024-03-12 21:07:00+00"
"729.6153846153846","2024-03-12 21:08:00+00"
"722.2692307692307","2024-03-12 21:09:00+00"
"736.4230769230769","2024-03-12 21:10:00+00"
"741.8076923076923","2024-03-12 21:11:00+00"
"739.12","2024-03-12 21:12:00+00"
"747.3076923076923","2024-03-12 21:13:00+00"
"735.0769230769231","2024-03-12 21:14:00+00"
"744.1538461538462","2024-03-12 21:15:00+00"
"733.9230769230769","2024-03-12 21:16:00+00"
"757","2024-03-12 21:17:00+00"
"745.1538461538462","2024-03-12 21:18:00+00"
"749.5384615384615","2024-03-12 21:19:00+00"
"745.3846153846154","2024-03-12 21:20:00+00"
"743.1538461538462","2024-03-12 21:21:00+00"
"734.6666666666666","2024-03-12 21:22:00+00"
"756.08","2024-03-12 21:23:00+00"
"747.8","2024-03-12 21:24:00+00"
"751.6153846153846","2024-03-12 21:25:00+00"
"748.3076923076923","2024-03-12 21:26:00+00"
"767.4444444444445","2024-03-12 21:27:00+00"
"756.5","2024-03-12 21:28:00+00"
"767.52","2024-03-12 21:29:00+00"
"748.6153846153846","2024-03-12 21:30:00+00"
"756.2307692307693","2024-03-12 21:31:00+00"
"762.5384615384615","2024-03-12 21:32:00+00"
"760.2307692307693","2024-03-12 21:33:00+00"
"751.6923076923077","2024-03-12 21:34:00+00"
"749.1538461538462","2024-03-12 21:35:00+00"
"740.6923076923077","2024-03-12 21:36:00+00"
"740.9230769230769","2024-03-12 21:37:00+00"
"726.2307692307693","2024-03-12 21:38:00+00"
"731.4615384615385","2024-03-12 21:39:00+00"
"723.6923076923077","2024-03-12 21:40:00+00"
"748.8461538461538","2024-03-12 21:41:00+00"
"735.3076923076923","2024-03-12 21:42:00+00"
"726.6153846153846","2024-03-12 21:43:00+00"
"726","2024-03-12 21:44:00+00"
"720.4615384615385","2024-03-12 21:45:00+00"
"734.7692307692307","2024-03-12 21:46:00+00"
"743.3846153846154","2024-03-12 21:47:00+00"
"725.5384615384615","2024-03-12 21:48:00+00"
"724.9230769230769","2024-03-12 21:49:00+00"
"716.6923076923077","2024-03-12 21:50:00+00"
"722.4615384615385","2024-03-12 21:51:00+00"
"721.1538461538462","2024-03-12 21:52:00+00"
"725.6153846153846","2024-03-12 21:53:00+00"
"731.5384615384615","2024-03-12 21:54:00+00"
"727.3846153846154","2024-03-12 21:55:00+00"
"731.6153846153846","2024-03-12 21:56:00+00"
"727.3846153846154","2024-03-12 21:57:00+00"
"729.7692307692307","2024-03-12 21:58:00+00"
"730","2024-03-12 21:59:00+00"
"730","2024-03-12 22:00:00+00"
"725.3846153846154","2024-03-12 22:01:00+00"
"744.3846153846154","2024-03-12 22:02:00+00"
"757.0769230769231","2024-03-12 22:03:00+00"
"737.6923076923077","2024-03-12 22:04:00+00"
"737.8518518518518","2024-03-12 22:05:00+00"
"750.5","2024-03-12 22:06:00+00"
"758.6923076923077","2024-03-12 22:07:00+00"
"728.2307692307693","2024-03-12 22:08:00+00"
"724.2307692307693","2024-03-12 22:09:00+00"
"723.0769230769231","2024-03-12 22:10:00+00"
"722.0769230769231","2024-03-12 22:11:00+00"
"731.2307692307693","2024-03-12 22:12:00+00"
"736.6153846153846","2024-03-12 22:13:00+00"
"724.0769230769231","2024-03-12 22:14:00+00"
"728.5384615384615","2024-03-12 22:15:00+00"
"744.6923076923077","2024-03-12 22:16:00+00"
"743.2307692307693","2024-03-12 22:17:00+00"
"747.6153846153846","2024-03-12 22:18:00+00"
"749.8461538461538","2024-03-12 22:19:00+00"
"727.8461538461538","2024-03-12 22:20:00+00"
"718.6153846153846","2024-03-12 22:21:00+00"
"723.5384615384615","2024-03-12 22:22:00+00"
"741.5384615384615","2024-03-12 22:23:00+00"
"745.7692307692307","2024-03-12 22:24:00+00"
"734","2024-03-12 22:25:00+00"
"742.2592592592592","2024-03-12 22:26:00+00"
"732.4230769230769","2024-03-12 22:27:00+00"
"733.8461538461538","2024-03-12 22:28:00+00"
"736.7692307692307","2024-03-12 22:29:00+00"
"720.6538461538462","2024-03-12 22:30:00+00"
"706.1538461538462","2024-03-12 22:31:00+00"
"717","2024-03-12 22:32:00+00"
"726.3076923076923","2024-03-12 22:33:00+00"
"736.2307692307693","2024-03-12 22:34:00+00"
"736.0769230769231","2024-03-12 22:35:00+00"
"747.0769230769231","2024-03-12 22:36:00+00"
"730.4615384615385","2024-03-12 22:37:00+00"
"733.6153846153846","2024-03-12 22:38:00+00"
"729.3846153846154","2024-03-12 22:39:00+00"
"724.3846153846154","2024-03-12 22:40:00+00"
"723.0769230769231","2024-03-12 22:41:00+00"
"730.3846153846154","2024-03-12 22:42:00+00"
"724.5384615384615","2024-03-12 22:43:00+00"
"731.3846153846154","2024-03-12 22:44:00+00"
"727.3846153846154","2024-03-12 22:45:00+00"
"720.5384615384615","2024-03-12 22:46:00+00"
"722.7777777777778","2024-03-12 22:47:00+00"
"736.8461538461538","2024-03-12 22:48:00+00"
"733.3846153846154","2024-03-12 22:49:00+00"
"724.6923076923077","2024-03-12 22:50:00+00"
"724.9230769230769","2024-03-12 22:51:00+00"
"736.0769230769231","2024-03-12 22:52:00+00"
"738.8461538461538","2024-03-12 22:53:00+00"
"723.3076923076923","2024-03-12 22:54:00+00"
"714.6153846153846","2024-03-12 22:55:00+00"
"725.0769230769231","2024-03-12 22:56:00+00"
"732.4615384615385","2024-03-12 22:57:00+00"
"725.6153846153846","2024-03-12 22:58:00+00"
"725.9230769230769","2024-03-12 22:59:00+00"
"714.9230769230769","2024-03-12 23:00:00+00"
"706.6153846153846","2024-03-12 23:01:00+00"
"707.8461538461538","2024-03-12 23:02:00+00"
"712.6153846153846","2024-03-12 23:03:00+00"
"691.88","2024-03-12 23:04:00+00"
"706.6923076923077","2024-03-12 23:05:00+00"
"703.3846153846154","2024-03-12 23:06:00+00"
"710.4074074074074","2024-03-12 23:07:00+00"
"704.2692307692307","2024-03-12 23:08:00+00"
"694.3846153846154","2024-03-12 23:09:00+00"
"704.1538461538462","2024-03-12 23:10:00+00"
"673.6153846153846","2024-03-12 23:11:00+00"
"710.6923076923077","2024-03-12 23:12:00+00"
"706.6153846153846","2024-03-12 23:13:00+00"
"700.4615384615385","2024-03-12 23:14:00+00"
"695.3846153846154","2024-03-12 23:15:00+00"
"679.3076923076923","2024-03-12 23:16:00+00"
"703.8461538461538","2024-03-12 23:17:00+00"
"713.3846153846154","2024-03-12 23:18:00+00"
"709.3846153846154","2024-03-12 23:19:00+00"
"716.3846153846154","2024-03-12 23:20:00+00"
"713.3076923076923","2024-03-12 23:21:00+00"
"713.9230769230769","2024-03-12 23:22:00+00"
"711.2307692307693","2024-03-12 23:23:00+00"
"706.3846153846154","2024-03-12 23:24:00+00"
"708.7692307692307","2024-03-12 23:25:00+00"
"714.5384615384615","2024-03-12 23:26:00+00"
"711.3076923076923","2024-03-12 23:27:00+00"
"707.3076923076923","2024-03-12 23:28:00+00"
"709.7777777777778","2024-03-12 23:29:00+00"
"703","2024-03-12 23:30:00+00"
"697.2307692307693","2024-03-12 23:31:00+00"
"677.7692307692307","2024-03-12 23:32:00+00"
"691.7692307692307","2024-03-12 23:33:00+00"
"696.6923076923077","2024-03-12 23:34:00+00"
"705.3076923076923","2024-03-12 23:35:00+00"
"706","2024-03-12 23:36:00+00"
"694.9230769230769","2024-03-12 23:37:00+00"
"685.6923076923077","2024-03-12 23:38:00+00"
"680.3846153846154","2024-03-12 23:39:00+00"
"698.4615384615385","2024-03-12 23:40:00+00"
"710.1538461538462","2024-03-12 23:41:00+00"
"707.3076923076923","2024-03-12 23:42:00+00"
"692.2307692307693","2024-03-12 23:43:00+00"
"707.6153846153846","2024-03-12 23:44:00+00"
"706.2307692307693","2024-03-12 23:45:00+00"
"706.9230769230769","2024-03-12 23:46:00+00"
"711.6153846153846","2024-03-12 23:47:00+00"
"723.0769230769231","2024-03-12 23:48:00+00"
"720.3636363636364","2024-03-12 23:49:00+00"
"669","2024-03-13 00:02:00+00"
"679.1538461538462","2024-03-13 00:03:00+00"
"687.3846153846154","2024-03-13 00:04:00+00"
"696.3076923076923","2024-03-13 00:05:00+00"
"685.9230769230769","2024-03-13 00:06:00+00"
"678.5384615384615","2024-03-13 00:07:00+00"
"686.3076923076923","2024-03-13 00:08:00+00"
"682.3846153846154","2024-03-13 00:09:00+00"
"691.2307692307693","2024-03-13 00:10:00+00"
"687.3846153846154","2024-03-13 00:11:00+00"
"689.7692307692307","2024-03-13 00:12:00+00"
"699.2307692307693","2024-03-13 00:13:00+00"
"701.8518518518518","2024-03-13 00:14:00+00"
"700.0769230769231","2024-03-13 00:15:00+00"
"700","2024-03-13 00:16:00+00"
"697.2307692307693","2024-03-13 00:17:00+00"
"691.4615384615385","2024-03-13 00:18:00+00"
"691","2024-03-13 00:19:00+00"
"697.4615384615385","2024-03-13 00:20:00+00"
"693.4","2024-03-13 00:21:00+00"
"693","2024-03-13 00:22:00+00"
"701.3076923076923","2024-03-13 00:23:00+00"
"700.1538461538462","2024-03-13 00:24:00+00"
"678.7692307692307","2024-03-13 00:25:00+00"
"676.0769230769231","2024-03-13 00:26:00+00"
"681.5384615384615","2024-03-13 00:27:00+00"
"692.1538461538462","2024-03-13 00:28:00+00"
"691.1538461538462","2024-03-13 00:29:00+00"
"702.0769230769231","2024-03-13 00:30:00+00"
"686.3846153846154","2024-03-13 00:31:00+00"
"685","2024-03-13 00:32:00+00"
"678.5384615384615","2024-03-13 00:33:00+00"
"673.4","2024-03-13 00:34:00+00"
"669.2962962962963","2024-03-13 00:35:00+00"
"679.5769230769231","2024-03-13 00:36:00+00"
"680","2024-03-13 00:37:00+00"
"669.4230769230769","2024-03-13 00:38:00+00"
"670.9230769230769","2024-03-13 00:39:00+00"
"688.3076923076923","2024-03-13 00:40:00+00"
"689","2024-03-13 00:41:00+00"
"693.8076923076923","2024-03-13 00:42:00+00"
"681.0769230769231","2024-03-13 00:43:00+00"
"677.2307692307693","2024-03-13 00:44:00+00"
"663.1538461538462","2024-03-13 00:45:00+00"
"674","2024-03-13 00:46:00+00"
"687.5","2024-03-13 00:47:00+00"
"688","2024-03-13 00:48:00+00"
"692.8","2024-03-13 00:49:00+00"
"687.4615384615385","2024-03-13 00:50:00+00"
"703.6153846153846","2024-03-13 00:51:00+00"
"711.4615384615385","2024-03-13 00:52:00+00"
"693.6","2024-03-13 00:53:00+00"
"691.0384615384615","2024-03-13 00:54:00+00"
"676.5769230769231","2024-03-13 00:55:00+00"
"673.2307692307693","2024-03-13 00:56:00+00"
"673","2024-03-13 00:57:00+00"
"678.5384615384615","2024-03-13 00:58:00+00"
"688.2307692307693","2024-03-13 00:59:00+00"
"685.3076923076923","2024-03-13 01:00:00+00"
"680.3846153846154","2024-03-13 01:01:00+00"
"675.3846153846154","2024-03-13 01:02:00+00"
"669.4444444444445","2024-03-13 01:03:00+00"
"677.6538461538462","2024-03-13 01:04:00+00"
"672.2307692307693","2024-03-13 01:05:00+00"
"679.6923076923077","2024-03-13 01:06:00+00"
"673.28","2024-03-13 01:07:00+00"
"697","2024-03-13 01:08:00+00"
"697.1538461538462","2024-03-13 01:09:00+00"
"697.9230769230769","2024-03-13 01:10:00+00"
"698.9230769230769","2024-03-13 01:11:00+00"
"675.9230769230769","2024-03-13 01:12:00+00"
"670.3076923076923","2024-03-13 01:13:00+00"
"666.1538461538462","2024-03-13 01:14:00+00"
"670.6153846153846","2024-03-13 01:15:00+00"
"670.0769230769231","2024-03-13 01:16:00+00"
"680.1538461538462","2024-03-13 01:17:00+00"
"687.4615384615385","2024-03-13 01:18:00+00"
"678.7692307692307","2024-03-13 01:19:00+00"
"678","2024-03-13 01:20:00+00"
"678","2024-03-13 01:21:00+00"
"681.6923076923077","2024-03-13 01:22:00+00"
"691.2592592592592","2024-03-13 01:23:00+00"
"669.8846153846154","2024-03-13 01:24:00+00"
"675.4615384615385","2024-03-13 01:25:00+00"
"680.6153846153846","2024-03-13 01:26:00+00"
"672.3461538461538","2024-03-13 01:27:00+00"
"683.52","2024-03-13 01:28:00+00"
"679.3846153846154","2024-03-13 01:29:00+00"
"674.3846153846154","2024-03-13 01:30:00+00"
"675.8461538461538","2024-03-13 01:31:00+00"
"668.6153846153846","2024-03-13 01:32:00+00"
"664.3076923076923","2024-03-13 01:33:00+00"
"668.6153846153846","2024-03-13 01:34:00+00"
"677.3076923076923","2024-03-13 01:35:00+00"
"684.4615384615385","2024-03-13 01:36:00+00"
"674.8461538461538","2024-03-13 01:37:00+00"
"677.6923076923077","2024-03-13 01:38:00+00"
"669.6923076923077","2024-03-13 01:39:00+00"
"666.2307692307693","2024-03-13 01:40:00+00"
"676.1538461538462","2024-03-13 01:41:00+00"
"675.1538461538462","2024-03-13 01:42:00+00"
"670.3846153846154","2024-03-13 01:43:00+00"
"666.2962962962963","2024-03-13 01:44:00+00"
"675.6153846153846","2024-03-13 01:45:00+00"
"689.4615384615385","2024-03-13 01:46:00+00"
"699.2307692307693","2024-03-13 01:47:00+00"
"713.8461538461538","2024-03-13 01:48:00+00"
"716.8461538461538","2024-03-13 01:49:00+00"
"694.8846153846154","2024-03-13 01:50:00+00"
"681.5","2024-03-13 01:51:00+00"
"681.9615384615385","2024-03-13 01:52:00+00"
"692.5769230769231","2024-03-13 01:53:00+00"
"698.76","2024-03-13 01:54:00+00"
"694.3846153846154","2024-03-13 01:55:00+00"
"697.6923076923077","2024-03-13 01:56:00+00"
"677.6923076923077","2024-03-13 01:57:00+00"
"691.6923076923077","2024-03-13 01:58:00+00"
"687.4444444444445","2024-03-13 01:59:00+00"
"678.3461538461538","2024-03-13 02:00:00+00"
"673.3846153846154","2024-03-13 02:01:00+00"
"674.8461538461538","2024-03-13 02:02:00+00"
"692.5384615384615","2024-03-13 02:03:00+00"
"694","2024-03-13 02:04:00+00"
"695.8518518518518","2024-03-13 02:05:00+00"
"701.7692307692307","2024-03-13 02:06:00+00"
"678","2024-03-13 02:07:00+00"
"669.5384615384615","2024-03-13 02:08:00+00"
"657.9230769230769","2024-03-13 02:09:00+00"
"651.4615384615385","2024-03-13 02:10:00+00"
"658.3846153846154","2024-03-13 02:11:00+00"
"659","2024-03-13 02:12:00+00"
"655.3076923076923","2024-03-13 02:13:00+00"
"645.7692307692307","2024-03-13 02:14:00+00"
"644.0769230769231","2024-03-13 02:15:00+00"
"653.2307692307693","2024-03-13 02:16:00+00"
"661.3846153846154","2024-03-13 02:17:00+00"
"662.9230769230769","2024-03-13 02:18:00+00"
